business_id,name,category_id,category,address,latitude,longitude,tel,rating
4bd875e535aad13a2bef90f3,Cafe Barbera,13018,Pub,"Filipstad Brygge 1, 0250 Oslo",59.910564,10.72346,22 83 53 70,5.0
4e25c48ab61ceeea677ed588,Ploy's Thai Mat,13352,Thai Restaurant,"Trondheimsveien 161, 0570 Oslo",59.931627,10.77809,473 68 584,
5d7cf0aa2deabf000881a628,Ming Sushi,13276,Sushi Restaurant,"1A Rosenhoffgata, 0569 Oslo",59.928987,10.77685,,
50672744e4b0cdb22fe4e8c2,Li Li,13099,Chinese Restaurant,"Trondheimsveien 157, 0570 Oslo",59.931104,10.778695,22 15 77 66,
50063268624142743e28cb73,Wembley Sports Bar,13032,"Cafe, Coffee, and Tea House","Schouterrassen 25, 0573 Oslo",59.931484,10.783023,980 33 691,
e1d5e66e9b7f4430dbfb083f,Mbm Pro Hjose Mehdinia,13032,"Cafe, Coffee, and Tea House","Schouterrassen 20, 0573 Oslo",59.931194,10.781546,22 35 00 03,
56c0740ecd10f62cdfbeb4fb,Buenaventura,13035,Coffee Shop,"Bentsegata 1A, 0465 Oslo",59.937812,10.755059,21 39 55 99,
4c45d8a3f0bdd13a8b86cbcc,Sushi & Wok,13276,Sushi Restaurant,,59.938196,10.757164,,
5714769e498ec7bc67eedc3a,Åpent Bakeri,13002,Bakery,"Bygg 7 Maridalsveien 87, 0461 Oslo",59.932618,10.756485,22 44 94 70,
425a1bb574204c3697d3a7ea,Nygata Bakeri & Kaffehus,13002,Bakery,"Nygata 1, 0155 Oslo",59.9399,10.758779,22 23 63 19,
0b8fbb096ff442ba54d07868,Østens Gullstue DA,13065,Restaurant,"Bergensgata 5 C, 0468 Oslo",59.941021,10.759662,22 23 70 45,
38114bd847b04b437b74331a,Saeyd Dibaj,10000,Arts and Entertainment,"Maridalsveien 235 A, 0467 Oslo",59.945244,10.76154,977 94 021,
7c4721f6c4ea4d4e5815f987,Nydalen Grill,13145,Fast Food Restaurant,"Maridalsveien 256, 0872 Oslo",59.946302,10.759919,21 05 84 84,
e858d9bba241430c572c7a6a,Dos Amigos Jacamo,13145,Fast Food Restaurant,"Sandakerveien 54, 0477 Oslo",59.937332,10.765773,414 69 696,
dceb3a24c16b46f342db080d,Tåsen Kebab Parveen Raqia,13145,Fast Food Restaurant,"Tåsenveien 69, 0870 Oslo",59.949755,10.750802,22 23 84 16,
4f3551fde4b0d7a27cc3be24,Flamenco Pizza Nordberg,13064,Pizzeria,,59.956609,10.745965,,
f7f038bf2cb842d26559e388,China Palace Hong Yim Hui,13065,Restaurant,"Kaj Munks vei 41 A, 0876 Oslo",59.952417,10.751218,22 23 08 08,
8f9182fd3962489364f29392,Happy Indian Tree,13065,Restaurant,"Kaj Munks vei 41, 0876 Oslo",59.952331,10.751232,22 23 04 20,
a8c4a777413b467fa04c3806,Pon Mat,13065,Restaurant,"Kaj Munks vei 41 B, 0876 Oslo",59.952576,10.75213,464 41 344,
f947d45c5f084457ee679e47,Abdullah Mahmood,13145,Fast Food Restaurant,"Nordbergveien 43, 0875 Oslo",59.956463,10.746338,21 39 28 60,
9d3694b6297246683143367d,Tåsen Pizza,13065,Restaurant,"Nordbergveien 43, 0875 Oslo",59.956463,10.746338,21 39 28 60,
d7293b068a5045c252e30466,Belgisk Pommes Fries I Oslo Burkowicz,13145,Fast Food Restaurant,"Bergrådveien 34b, 0873 Oslo",59.955552,10.758817,,
b66a45ce75d241176700ad20,Eiendomssalg Valdres Torgeir Reien,13065,Restaurant,"Carl Kjeldsensv 64 B, 0880 Oslo",59.958399,10.758797,,
2abe161e965d43973609459e,Via Italia,13032,"Cafe, Coffee, and Tea House","Korsvollbakken 17, 0880 Oslo",59.957236,10.762423,22 58 00 70,
834cc94e5147437235d2d240,Casa sushi Alex Geneux Martinez - Geneux Martinez Gurania,13065,Restaurant,"Carl Kjelsens vei 23 F, 0860 Oslo",59.959953,10.746688,21 38 35 63,
23b2d49ec87c47dfb215d3f8,Nydalen Drift,13032,"Cafe, Coffee, and Tea House","Nydalsveien 17, 0484 Oslo",59.94798,10.764578,67 10 99 70,
5341e77c32824fa4b4730c01,Whatsoup Nydalen,13032,"Cafe, Coffee, and Tea House","Nydalsveien 33, 0484 Oslo",59.949125,10.766336,900 12 526,
d8c28cc68a6744b42663ce4a,Nydalen Restaurantdrift AS Tvangsavviklingsbo,13065,Restaurant,"Nydalsveien 15, 0484 Oslo",59.947403,10.76449,23 11 65 00,
cf50e8a2ce7b463ad1192795,Smak Fastfood Mohammad Sajad Asghar,13145,Fast Food Restaurant,"Nydalen Allé 1, 0484 Oslo",59.948632,10.766761,22 02 09 43,
b2438156024c45e7dd66869e,Nydalen Sushi Og Wok Son Thanh Nguyen,13145,Fast Food Restaurant,"Nydalen Allé 1, 0484 Oslo",59.948584,10.76671,22 02 54 00,
4bbc6ec22d9ea593658ea0ce,McDonald's,13031,Burger Joint,"Storgata 15 (Storgata), 0155 Oslo",59.913568,10.749536,23 10 70 00,5.8
58c02e4614f8f47273019be3,Mela Café,13309,Middle Eastern Restaurant,"Mariboes gate 6, 0183 Oslo",59.916788,10.750336,917 73 736,8.3
50abc667e4b0ddb08e6d2aa3,Spice,13064,Pizzeria,"Persveien 22, 0581 Oslo",59.924042,10.819333,22 33 33 33,
8813b8e8da4146eb71fac17a,Expocat,13065,Restaurant,"Ulvenveien 90, 0581 Oslo",59.925483,10.813038,406 24 188,
06b13872c05e4bad9d521e88,Dominos Pizza Norway,13145,Fast Food Restaurant,"Kabelgaten 8, 0580 Oslo",59.926981,10.815386,410 82 360,
034dd588f73044093ba0cfd0,Dp Servicekontor,13145,Fast Food Restaurant,"Kabelgata 8, 0580 Oslo",59.926981,10.815386,,
e85b81fef96247ceea56a97c,Playmaker Veronica Skjetlein,13065,Restaurant,"Kvernhusstien 28, 0580 Oslo",59.92763,10.818095,,
253d8124ff8e4201f9bb4828,Iram Ashraf Raja,13032,"Cafe, Coffee, and Tea House","Ulvenveien 117 B, 0665 Oslo",59.92214,10.815174,,
9c611712190e4f93aef3d0ac,Gunda Haaland,13032,"Cafe, Coffee, and Tea House","Karl Staaffs vei 37, 0665 Oslo",59.920212,10.81406,22 64 27 60,
f056126ba8da482bfd927911,Sultanis Cafe Pizza,13065,Restaurant,"Karl Staffs vei 63, 0665 Oslo",59.91988,10.811479,21 64 67 22,
0f58f0ab3adb45c6f752ee76,Pizza World Asokumar Kailaimalainathan - Asokumar Kailaimalainathan,13065,Restaurant,"Karl Staaffs vei 23, 0665 Oslo",59.920089,10.815306,924 39 735,
6775afaa637744714f832762,United Bakeries Consept,13002,Bakery,"Karl Johans gate 31, 0159 Oslo",59.924367,10.822968,22 95 73 93,
8a4e67c7a4ff4f4c6e424cd1,Pegasus Coffee Kenneth Read,13035,Coffee Shop,"Teisenveien 5 Leil 103, 0664 Oslo",59.917559,10.818314,922 19 034,
7c41a1329b104600d5230dc0,Trend Products,13065,Restaurant,"Lillebergsvingen 5, 0662 Oslo",59.918594,10.79887,416 17 023,
4fb14111e4b0664ab87c0e38,Pizzeria La Pietra,13064,Pizzeria,"Ingeborgs gate 4 (Vålerenggata), 0658 Oslo",59.908395,10.787306,915 76 163,6.6
545ba46f498ea078c4ec6180,Sushi time,13276,Sushi Restaurant,,59.914048,10.79769,,
4e736a471495dffb8ee50b4a,Never Forget Sushi,13032,"Cafe, Coffee, and Tea House","Strømsveien 24, 0658 Oslo",59.90902,10.787446,21 68 02 68,5.5
5c8521bfe7065500251fc942,Galleri Bastian,13032,"Cafe, Coffee, and Tea House","Normannsgata 44, 0655 Oslo",59.911633,10.781561,939 34 449,
57b97eeb498e35396fdef65d,Zara Galleri,10004,Art Gallery,0655 Oslo,59.91314,10.780633,,
418b212b1c16436bd1d8056c,Helsfyr Bakeri & Kaffehus,13065,Restaurant,"Strømsveien 96, 0663 Oslo",59.91282,10.798507,475 08 398,
0ae949ec6b2f441dcdca57ee,Mono Grills,13065,Restaurant,"Fyrstikkalléen 1, 0661 Oslo",59.912553,10.796209,,
f1030ae79a3b495020ab2bc0,Lille Sumo Zhelin Zhang,13065,Restaurant,"Malerhaugveien 34 C, 0661 Oslo",59.91715,10.79552,989 55 628,
54074f2f498e098fd4377f33,Little Italy,13236,Italian Restaurant,DFDS Crown,59.911919,10.794258,,
6959279609fe4dba26e43c81,Mai Phan Consulting,13065,Restaurant,"Rolf Hofmos gate 15, 0655 Oslo",59.91223,10.78866,951 87 827,
7ce786578543472a67e01546,Låven Valhall Lillehammer E Stabell,13032,"Cafe, Coffee, and Tea House","Gladengveien 8, 0661 Oslo",59.916964,10.789177,980 48 012,
c212b6fc68a74224e2a82751,Klf,13065,Restaurant,"Tvetenveien 6, 0661 Oslo",59.912586,10.809062,916 21 668,
eb61894b150d4a4367f7b7fa,Ny Pizza Driver Oslo,13145,Fast Food Restaurant,"Hedmarksgata 10 A, 0658 Oslo",59.910007,10.788292,22 37 88 00,
61e1bcad415bdc4971d9703a,Mano Pizza,13064,Pizzeria,"Markveien 46a, 0554 Oslo",59.92156,10.757521,930 10 201,
4be8252188ed2d7f127bcb1d,Peppes Pizza,13064,Pizzeria,"Stortingsgata 4, 0158 Oslo",59.912962,10.738407,22 22 55 55,5.9
60e4a905f70d5b449fde0b86,Casbar,13064,Pizzeria,0161 Oslo,59.913999,10.732736,22 82 40 29,
0c870e5904c74136bb90368c,Lina Cafe,13032,"Cafe, Coffee, and Tea House","Frederik Stangs gate 11, 0264 Oslo",59.915126,10.708336,971 51 322,
3899c5e5b1d84845f9415b0e,Timeout Monika Radovanovic,13032,"Cafe, Coffee, and Tea House","Leiv Erikssonsgate 1, 0271 Oslo",59.911733,10.705344,901 24 302,
38f24182205e483a870daadb,Restaurant +39,13065,Restaurant,"Svoldergata 8 A, 0271 Oslo",59.911271,10.707284,908 35 052,
e6a01fcac5434718810ea446,Zen Oslo,13065,Restaurant,"Munkedamsveien 100, 0270 Oslo",59.912654,10.709821,22 43 11 80,
f23ccdc6170744f748606cc1,Kastanjen Restaurantdrift,13032,"Cafe, Coffee, and Tea House","Bygdøy Allé 18, 0262 Oslo",59.916294,10.71149,23 27 12 70,
6a82916054304bc2b411ac2d,Nye Kastanjen,13065,Restaurant,"Bygdøy Allé 18, 0262 Oslo",59.916216,10.711619,913 19 553,
4f9fea02e4b05255289a05f2,Jensens Bøfhus,13383,Steakhouse,"Stortingsgata 2, 0158 Oslo",59.912863,10.738831,406 90 680,5.5
f9e3962988fb422b8d471852,Vf-Modeling Vemund Flatla,10035,Performing Arts Venue,"Nydalen Allé 27, 0484 Oslo",59.947479,10.766584,951 01 936,
35bb067cd46e44586a887c40,Bizzy Veigrillen V/Lone Munazza,13145,Fast Food Restaurant,"Othilie Tonnings vei 4 B, 0486 Oslo",59.952026,10.774321,35 51 41 77,
014757f21a57411a35c708df,Spagetti Factory ANS,13065,Restaurant,"Monolitveien 38, 0375 Oslo",59.934564,10.682767,23 25 32 80,
aac6ee4eac894242eab7d78f,Delicious Bnl Borislava Eneva Ivanova,13145,Fast Food Restaurant,"Jon Smestads vei 12, 0377 Oslo",59.938485,10.679657,,
572b69db02264a454435779b,Bjørnsgard,13065,Restaurant,"Sørkedalsveien, 0758 Oslo",59.938587,10.680401,22 49 90 60,
580bf0d0ba9b4c1e18c4a5f4,Jeppes Bistro V/chr Fr Petersen,13027,Bistro,"Monolitveien 12 A, 0375 Oslo",59.933349,10.687394,,
379eafe40d0e426f2f0995e3,Villa Heggeli C J Gervin,13032,"Cafe, Coffee, and Tea House","Skøyenveien 11, 0375 Oslo",59.933251,10.691735,22 52 15 93,
9399b23126d94ac86160a14e,E-takeaway Norway,13065,Restaurant,"Hoffsveien 27, 0275 Oslo",59.929773,10.676482,22 21 90 50,
7a8bfc82959d4853a44d1695,Cafehuset,13065,Restaurant,"Morgedalsvegen 12, 0378 Oslo",59.937321,10.667091,22 49 43 12,
05a2088c9e5647e6f1e9a24c,Artistacafe Daming Ly,13065,Restaurant,"Noreveien 27 A, 0379 OSLO",59.933283,10.666479,67 56 76 01,
2c800171d8af470fb5182589,Vintagefever.no,13065,Restaurant,"Skøyenveien 61, 0375 Oslo",59.928157,10.686606,975 06 567,
b0826623410744c850d33594,Sporty Sara,13065,Restaurant,"Smithsvingen 10, 0378 Oslo",59.939424,10.665952,995 44 399,
3c8caf7aae80449e344ba636,Vinderenkoret,10039,Music Venue,"Øvre Smestadvei 7, 0375 Oslo",59.943416,10.672124,22 14 86 86,
4b0ede3ff964a520265c23e3,Hai Sushi,13276,Sushi Restaurant,"Jernbaneveien 1 (Østensjøveien), 0667 Oslo",59.907675,10.819265,22 26 43 00,7.6
4fabc0ade4b05cb200a91080,Papa Rosas Grill,13145,Fast Food Restaurant,"Østensjøveien 67 (Bekkeveien), 0667 Oslo",59.906577,10.819253,415 93 657,7.2
51324841e4b02d07dedbdfdb,Kami Sushi,13072,Asian Restaurant,"Brynsveien 5 (Østensjøvn), 0664 Bryn",59.909299,10.813061,22 22 06 67,
4ea06c54e5fa13c70e818cd6,Peppes Pizza,13064,Pizzeria,"Østersjøveien 47, Oslo",59.909226,10.812385,,
4f4f9888e4b0dff6fac5bff1,Sushi Express,13276,Sushi Restaurant,,59.908821,10.818605,,
5f1330209e5df364940776cf,Jonathan Sushi Bryn Senter,13276,Sushi Restaurant,"Østensjøveien 79, 0667 Oslo",59.903914,10.821696,407 99 777,
5c34a448666116002be671e6,Lille Persille,13032,"Cafe, Coffee, and Tea House","Østensjøveien 79, 0667 Oslo",59.903523,10.82117,23 89 84 83,
5dc2f0385d316d00076f8bc0,Gourmet Allé,13034,Café,"Oestensjoeveien 79 3 Etasje (Bryn Senter), 0667 Oslo",59.903122,10.822224,24 07 71 07,
5eff495e86b46d0007cbee46,Mc Donald's,13145,Fast Food Restaurant,"Østensjøveien 79, 0667 Oslo",59.903118,10.82275,,
9a50bfd8e7314b4c31f47439,Illion,13065,Restaurant,"Østensjøveien 45, 0667 Oslo",59.909308,10.813176,22 22 06 67,
55bee4f2a4c84037d137c46c,Kami Sushi,13276,Sushi Restaurant,"Østensjøveien 45, 0667 Oslo",59.909338,10.812996,22 22 06 67,
6fa71451ef074e9e9c8086fa,"Rose, Kevin Evanson",13145,Fast Food Restaurant,"Østensjøveien 43, 0667 Oslo",59.909751,10.813227,,
ec5d3ee0d229499bd4f70c8b,Bryn Kebab M. Kheshti,13145,Fast Food Restaurant,"Østensjøveien 43, 0667 Oslo",59.909838,10.813214,22 65 47 57,
1543736babc54cb47dfddaa2,Deilig Mat Mariam Majid,13145,Fast Food Restaurant,"Østensjøveien 43, 0667 Oslo",59.909838,10.813214,,
feafbb4a21174dfdb6d277a1,Stk Restaurantdrift,13065,Restaurant,"Østensjøveien 36, 0667 Oslo",59.910792,10.813071,920 97 060,
69c1d3dbc73d40531d1ebc61,Olsen på Bryn,13344,Southern Food Restaurant,"Østensjøveien 64, 0667 Oslo",59.907615,10.817929,22 26 11 00,
1686bbef5d764968477ccef1,Pizza Napoli Elilarasi Arasalingham,13145,Fast Food Restaurant,"Østensjøveien 62, 0667 Oslo",59.907585,10.818109,23 12 62 50,
2c9d5e1b5eeb4d04f513f49f,Pizza Nett Shirley O Baulhassani,13145,Fast Food Restaurant,"Bryn Østensjøveien 62, 0667 Oslo",59.907585,10.818109,22 75 81 50,
894193c964204b3dcf5acf26,Joker Sportscafé DA,13032,"Cafe, Coffee, and Tea House","Østensjøveien 62, 0667 Oslo",59.907594,10.818225,22 27 77 10,
ad1babe084334843289dc36b,Sushi Away Da,13145,Fast Food Restaurant,"Østensjøveien 64, 0667 Oslo",59.907594,10.818225,,
a268031f92b04d655d35dff9,Olsen Restaurant,13065,Restaurant,"Østensjøveien 64, 0667 Oslo",59.907594,10.818225,22 26 11 00,
64ba874abb3e4d4c01881a0f,Sushi Away V/Van Y Nguyen,13145,Fast Food Restaurant,"Østensjøveien 64, 0667 Oslo",59.907594,10.818225,,
25780b6d76174339b9c94b75,Rasooi Avdeling 2,13065,Restaurant,"Jernbanetorvet 1, 0021 Oslo",59.907588,10.819278,,
714983572ffe4e3895aef666,Ta Hai Hoang,13065,Restaurant,"Jernbaneveien 1, 0667 Oslo",59.907588,10.819278,906 45 295,
fb082c87f02342153376a6f8,Ovenpå Kafe - Restaurant Sjeikhi,13032,"Cafe, Coffee, and Tea House","Nils Hanses vei 15, 0667 Oslo",59.910793,10.8205,67 17 04 86,
af85b34f1d7d4711eb8aa3fa,Papa Rosa Pizza Mustapha,13145,Fast Food Restaurant,"Østensjøveien 67, 0667 Oslo",59.906607,10.819073,22 37 18 30,
ccd95322f2a448135dc53f3b,Cafe Art'e Kenneth Sørensen,13034,Café,"Leilighet 907 Teisenveien 43, 0666 Oslo",59.913414,10.822557,928 36 984,
0ebef7f3926640de3973fa11,Popcorn To The People Jens Gubhage,13145,Fast Food Restaurant,"Dunkers gate 3c, 0357 Oslo",59.911118,10.803145,971 03 164,
812e59d06fa24c42abc9a179,Friends Company,13065,Restaurant,"v/Mahmood Ghaffari Teisenveien 41, 0666 Oslo",59.913596,10.822647,22 04 08 00,
686bdbce3c2a4281ccb4dda8,Lille Persille Ski,13032,"Cafe, Coffee, and Tea House","Østensjøveien 79, 0667 Oslo",59.903523,10.82117,63 01 73 11,
dcd0be236fe5424b8028f5ba,Bryn Servering,13032,"Cafe, Coffee, and Tea House","Østensjøveien 79, 0667 Oslo",59.903523,10.82117,22 76 01 81,
33889ce3f6864ded73b13485,Irja Andersen,13032,"Cafe, Coffee, and Tea House","Østensjøveien 79, 0667 Oslo",59.903436,10.821183,,
3d522900df894d7507cf4a61,Coffee House,13032,"Cafe, Coffee, and Tea House","Fyrstikkbakken 28b, 0667 Oslo",59.910246,10.827531,,
611a01f2b06d48c29f1c2559,Kayadri Kafe Anthonypillai-Wilson,13032,"Cafe, Coffee, and Tea House","Etterstadsletta 102, 0659 Oslo",59.906416,10.80192,22 35 73 45,
fd50ff735e4d41431607b967,Bimo Etoile Hemaz Djamel,13065,Restaurant,"Høyenhallveien 55, 0678 Oslo",59.900595,10.814536,21 38 95 81,
803e8c726b9e419a2b354be4,Agust Johannsson,13145,Fast Food Restaurant,"Arnljot Gellines vei 33, 0657 Oslo",59.904903,10.798816,932 66 665,
4f301ff2e4b0124abb3ca85b,Godbit Sushi,13276,Sushi Restaurant,"Pilestredet 55 (Dalsbergstien), 0167 Oslo",59.922867,10.732238,,
866565fe2da440e843184c47,Cockney,13065,Restaurant,"Bogstadveien 50, 0366 Oslo",59.927546,10.719079,22 46 17 71,
0624a71871b842f6a2446c5b,Ragnhild Bjørnsen,13065,Restaurant,"Majorstuveien 17 A, 0367 Oslo",59.925847,10.718108,466 74 965,
2fd709b2b18d41d305de6728,Moss Hospitality,13065,Restaurant,"Majorstuveien 17, 0367 Oslo",59.925809,10.718173,403 41 716,
2481b9143ba14563e4e34cc1,Baronen Cafe og Bar,13003,Bar,"Ringgata 2 D, 0577 Oslo",59.915621,10.774182,957 76 264,
8dd019e9bbfa47d7bde21610,Tavoy,13065,Restaurant,"Jens Bjelkes gate 43 C, 0578 Oslo",59.914651,10.770178,459 10 809,
4d932d634b7f470c426a02a5,Blackfish Capital,13065,Restaurant,"Leilighet 98 Pilestredet park 34, 0860 OSLO",59.959267,10.733982,,
58f5be40646e383f39ec6dc7,Backstube Oslo City,13002,Bakery,"Stenersgata 1 110 (Oslo City), 0184 Oslo",59.913058,10.753119,,7.8
4cd6018c2944b1f7cfbc60ec,Vinny's Kebab,13145,Fast Food Restaurant,"Lybekkergata 5, 0184 Oslo",59.913217,10.75403,,7.2
521f270e11d2dae038b9f0cb,Krishn AS Cusine,13377,Vegan and Vegetarian Restaurant,,59.930765,10.710349,,
57acaa9f498e3fb014db299f,Diamond Indian Cuisine,13223,South Indian Restaurant,"Sørkedalsveien 5, 0369 Oslo",59.930659,10.712353,21 38 60 80,
5a26b814fe374071a284d2bb,Sushi Godbit Majorstuen,13276,Sushi Restaurant,"Bogstadveien 66 A, 0366 Oslo",59.929456,10.714347,22 69 30 00,
52b34652498e62d2217738b5,Majorstuen Grill,13145,Fast Food Restaurant,"Bogstadveien 53 B, 0366 Oslo",59.929426,10.714527,22 56 70 01,
4b69b5b5f964a52037af2be3,Dolly Dimple's,13064,Pizzeria,"Kirkeveien 64, 0364 Oslo",59.929211,10.715144,04440,
57ef9169498e96e114afbcd9,Estar Sushi,13276,Sushi Restaurant,Oslo,59.927258,10.71316,,
4dcaacc8d16495ca5aef82bc,Jacob Aall Brasserie & Bar - Majorstua,13003,Bar,"Bogstadveien 64, 0366 Oslo",59.928504,10.716187,22 59 80 20,
4b2658e5f964a520677a24e3,Cafe Rustique Majorstuen,13034,Café,"Majorstuveien 32A, 0367 Oslo",59.927275,10.715613,22 59 35 00,
a8a44d4f9969486729fcd9c0,China West Lake Min Yuan Yu,13065,Restaurant,"Sørkedalsveien 10, 0369 Oslo",59.930738,10.710003,22 69 62 40,
1ad7a0132731409ae84d80f3,Dp Majorstuen 26201,13145,Fast Food Restaurant,"Sørkedalsveien 9, 0369 Oslo",59.931244,10.710861,,
50fd7db0e4b05d91378ad007,Chinatown,13099,Chinese Restaurant,Oslo,59.929541,10.716555,,
4b1128b4f964a5207a7823e3,Sagene Torg,13039,Deli,"Arendalsgata 14, 0463 Oslo",59.937863,10.754584,22 23 90 36,8.6
4b278066f964a520f38624e3,Kaffe Gram,13035,Coffee Shop,"Stockfleths gate 60 (Kierschowsgate), 0461 Oslo",59.937473,10.751836,22 35 15 70,7.9
4b0ed98ef964a520dc5b23e3,Pizza Pancetta Bjølsen,13064,Pizzeria,"Bentsebrugata 31 B, 0469 Oslo",59.93932,10.759217,23 00 98 88,7.7
4b72c0dbf964a520f2862de3,Bamboo Restaurant,13072,Asian Restaurant,"Stockfleths gate 53 (Sagene), 0461 Oslo",59.936989,10.752377,22 71 42 20,7.7
4b9cf26df964a5201f8436e3,Helt Rått,13276,Sushi Restaurant,"Stockfleths gate 51 A, 0461 Oslo",59.936335,10.752417,23 40 94 00,6.3
bde1ad4f74c44a452f4dc695,Nazar Cafe Bar,13035,Coffee Shop,"Kristiansands gate 2, 0463 Oslo",59.938334,10.752758,401 74 760,
c921755ac9cb4542b5bcd3f3,Helle Amalie Østensvik,10035,Performing Arts Venue,"Arendalsgata 12 B, 0463 Oslo",59.938003,10.753568,905 97 763,
5b744fcb76324a4b0b7b4233,Max Takeaway,13145,Fast Food Restaurant,"Maridalsveien 174, 0469 Oslo",59.939813,10.758792,22 02 02 01,
c5d62580dec54b2f59d85dc9,Sagene Grillhouse,13032,"Cafe, Coffee, and Tea House","Arendalsgata 14, 0463 Oslo",59.937806,10.754417,,
6ab795caa39540b8c77a4448,Bjølsen Caffebar,13065,Restaurant,"Bentsebrugata 31, 0469 Oslo",59.939368,10.759268,,
b405a0d33e5049a1aaff0fee,Nye Supergrill V/Naeem Ul-Hassan Bhatti,13065,Restaurant,"Maridalsveien 154, 0461 Oslo",59.937576,10.755971,22 23 23 66,
526ce2b4498e8c34410941d6,Barratt Coffee Bar,13035,Coffee Shop,"St. Olavs gate 24, 0166 Oslo",59.917703,10.737341,400 05 767,6.6
561afdb7e3304c707da64447,Bo Bjørntoft,10000,Arts and Entertainment,"St. Edmunds vei 39 D, 0280 Oslo",59.926835,10.670532,23 04 91 01,
4c1555bc40b2482109603d6c,Centrecourt DA,13065,Restaurant,"Hyllveien 5, 0274 Oslo",59.924923,10.690662,,
dd27170920674ede82c49c6e,Otk-restauranten Lise Moe,13065,Restaurant,"Hyllveien 5, 0274 Oslo",59.924923,10.690662,917 85 694,
57ebe463498efa56a0eee452,Social Eating by Bar,13347,Tapas Restaurant,"Vulkan 9, 0175 Oslo",59.922679,10.752196,940 08 182,
641b2a13bad34d4b2e691de2,Doug's Hamburgers,13031,Burger Joint,"Vulkan 5, Oslo",59.922295,10.752321,,
560699c1498ec78f88b77e22,Thai Corner Carl Berner,13032,"Cafe, Coffee, and Tea House","Trondheimsveien 102, 0565 Oslo",59.925482,10.775214,21 39 35 39,
